"","date","month","year","doy","subembay","station","class","genus","current_species","density","biovolume","tax"
"215",1992-04-14,4,1992,105,"SOU","24","Diatom","Rhizosolenia","Rhizosolenia setigera",11.5,167653.4,"DUFF"
"216",1992-04-14,4,1992,105,"SOU","24","Diatom","Rhizosolenia","Rhizosolenia styliformis",1.8,58035.8,"DUFF"
"217",1992-04-14,4,1992,105,"SOU","24","Diatom","Skeletonema","Skeletonema costatum",3.7,1254.3,"DUFF"
"218",1992-04-14,4,1992,105,"SOU","24","Diatom","Thalassiosira","Thalassiosira angulata",4.6,102243.9,"DUFF"
"219",1992-04-14,4,1992,105,"SOU","24","Diatom","Thalassiosira","Thalassiosira rotula",1.6,59125.6,"DUFF"
"220",1992-04-14,4,1992,105,"SOU","24","Diatom","Thalassiothrix","Thalassiothrix sp.",1.1,3357,"DUFF"
"221",1992-04-14,4,1992,105,"SOU","24","Diatom","Trieres","Trieres mobiliensis",0.2,118395.3,"DUFF"
"222",1992-04-14,4,1992,105,"SOU","24","Chlorophyte","Chlorella","Chlorella marina",32.5,1088.8,"DUFF"
"223",1992-04-14,4,1992,105,"SOU","24","Chlorophyte","Nannochloris","Nannochloris spp.",2339.6,9826.3,"DUFF"
"224",1992-04-14,4,1992,105,"SOU","24","CHRYSOPHYCEAE","Kephyrion","Kephyrion sp.",538.1,4412.9,"DUFF"
"225",1992-04-14,4,1992,105,"SOU","24","CILIOPHORA","Myrionecta","Myrionecta rubra",5.9,22319.7,"DUFF"
"226",1992-04-14,4,1992,105,"SOU","24","Cryptophyte","Cryptomonas","Cryptomonas sp.",260,157596.2,"DUFF"
"227",1992-04-14,4,1992,105,"SOU","24","Cryptophyte","Plagioselmis","Plagioselmis prolonga",1430.7,43348.7,"DUFF"
"228",1992-04-14,4,1992,105,"SOU","24","Cryptophyte","Teleaulax","Teleaulax amphioxeia",780.9,135946,"DUFF"
"229",1992-04-14,4,1992,105,"SOU","24","Dinoflagellate","Akashiwo","Akashiwo sanguinea",1.3,150125.7,"DUFF"
"230",1992-04-14,4,1992,105,"SOU","24","Dinoflagellate","Alexandrium","Alexandrium catenella",0.2,2005.6,"DUFF"
"231",1992-04-14,4,1992,105,"SOU","24","Dinoflagellate","Alexandrium","Alexandrium tamarense",33.3,313364.7,"DUFF"
"232",1992-04-14,4,1992,105,"SOU","24","Dinoflagellate","Gymnodinium","Gymnodinium sp.",0.8,807.3,"DUFF"
"233",1992-04-14,4,1992,105,"SOU","24","Dinoflagellate","Gyrodinium","Gyrodinium spirale",1.2,45854.7,"DUFF"
"234",1992-04-14,4,1992,105,"SOU","24","Dinoflagellate","Heterocapsa","Heterocapsa rotundata",4,893.6,"DUFF"
"235",1992-04-14,4,1992,105,"SOU","24","Dinoflagellate","Heterocapsa","Heterocapsa triquetra",13.2,22473.4,"DUFF"
"236",1992-04-14,4,1992,105,"SOU","24","Dinoflagellate","Oxytoxum","Oxytoxum milneri",0.7,25206.6,"DUFF"
"237",1992-04-14,4,1992,105,"SOU","24","Dinoflagellate","Prorocentrum","Prorocentrum cordatum",9.6,1724.1,"DUFF"
"238",1992-04-14,4,1992,105,"SOU","24","Dinoflagellate","Protoperidinium","Protoperidinium brevipes",2,5584.9,"DUFF"
"239",1992-04-14,4,1992,105,"SOU","24","Dinoflagellate","Protoperidinium","Protoperidinium pellucidum",0.2,1536.9,"DUFF"
"240",1992-04-14,4,1992,105,"SOU","24","Dinoflagellate","Protoperidinium","Protoperidinium spinulosum",0.8,2233.9,"DUFF"
"241",1992-04-14,4,1992,105,"SOU","24","Dinoflagellate","Tripos","Tripos minutus",0.4,39270.4,"DUFF"
"242",1992-04-14,4,1992,105,"SOU","24","EUGLENOPHYTA","Eutreptia","Eutreptia lanowii",0.4,582.9,"DUFF"
"243",1992-04-14,4,1992,105,"SOU","24","PRASINOPHYTA","Pyramimonas","Pyramimonas micron",1562.6,6562.7,"DUFF"
"244",1992-04-14,4,1992,105,"SOU","24","PRASINOPHYTA","Pyramimonas","Pyramimonas spp.",32.5,786.8,"DUFF"
"245",1992-04-14,4,1992,105,"SOU","24","PRASINOPHYTA","Pyramimonas","Pyramimonas spp.",101.8,107134.3,"DUFF"
"246",1992-04-14,4,1992,105,"SOU","24","PRASINOPHYTA","Pyramimonas","Pyramimonas spp.",65,276367,"DUFF"
"247",1992-04-14,4,1992,105,"SOU","27","Diatom","Asterionellopsis","Asterionellopsis glacialis",4.8,27144,"DUFF"
"248",1992-04-14,4,1992,105,"SOU","27","Diatom","Ceratoneis","Ceratoneis closterium",0.8,70.4,"DUFF"
"249",1992-04-14,4,1992,105,"SOU","27","Diatom","Chaetoceros","Chaetoceros debilis",17.5,9940.3,"DUFF"
"250",1992-04-14,4,1992,105,"SOU","27","Diatom","Coscinodiscus","Coscinodiscus radiatus",34.9,9506864.7,"DUFF"
"251",1992-04-14,4,1992,105,"SOU","27","Diatom","Eucampia","Eucampia zodiacus",9.2,67252.5,"DUFF"
"252",1992-04-14,4,1992,105,"SOU","27","Diatom","Guinardia","Guinardia delicatula",25.5,134018,"DUFF"
"253",1992-04-14,4,1992,105,"SOU","27","Diatom","Guinardia","Guinardia striata",11.2,105823.2,"DUFF"
"254",1992-04-14,4,1992,105,"SOU","27","Diatom","Gyrosigma","Gyrosigma acuminatum",2.4,73920,"DUFF"
"255",1992-04-14,4,1992,105,"SOU","27","Diatom","Leptocylindrus","Leptocylindrus minimus",48.5,5155.2,"DUFF"
"256",1992-04-14,4,1992,105,"SOU","27","Diatom","Lithodesmium","Lithodesmium undulatum",9.6,876096,"DUFF"
"257",1992-04-14,4,1992,105,"SOU","27","Diatom","Paralia","Paralia sulcata",3.2,1628.5,"DUFF"
"258",1992-04-14,4,1992,105,"SOU","27","Diatom","Pleurosigma","Pleurosigma aestuarii",10,18178.7,"DUFF"
"259",1992-04-14,4,1992,105,"SOU","27","Diatom","Pleurosigma","Pleurosigma sp. 1",5.6,26376.6,"DUFF"
"260",1992-04-14,4,1992,105,"SOU","27","Diatom","Pseudonitzschia","Pseudo-nitzschia multiseries",1.2,1447.2,"DUFF"
"261",1992-04-14,4,1992,105,"SOU","27","Diatom","Pseudonitzschia","Pseudo-nitzschia seriata",14,14504,"DUFF"
"262",1992-04-14,4,1992,105,"SOU","27","Diatom","Rhizosolenia","Rhizosolenia setigera",78.4,1429025.7,"DUFF"
"263",1992-04-14,4,1992,105,"SOU","27","Diatom","Rhizosolenia","Rhizosolenia styliformis",1.2,21164.5,"DUFF"
"264",1992-04-14,4,1992,105,"SOU","27","Diatom","Skeletonema","Skeletonema costatum",1.6,542.4,"DUFF"
"265",1992-04-14,4,1992,105,"SOU","27","Diatom","Thalassiosira","Thalassiosira angulata",24.1,136341.9,"DUFF"
"266",1992-04-14,4,1992,105,"SOU","27","Chlorophyte","Chlamydomonas","Chlamydomonas spp.",32.5,136.5,"DUFF"
"267",1992-04-14,4,1992,105,"SOU","27","Chlorophyte","Chlorella","Chlorella salina",5167.6,29455,"DUFF"
"268",1992-04-14,4,1992,105,"SOU","27","Chlorophyte","Nannochloris","Nannochloris spp.",666.1,2797.4,"DUFF"
"269",1992-04-14,4,1992,105,"SOU","27","CHRYSOPHYCEAE","Kephyrion","Kephyrion sp.",2307.5,18921.5,"DUFF"
"270",1992-04-14,4,1992,105,"SOU","27","CILIOPHORA","Myrionecta","Myrionecta rubra",49.1,185745.3,"DUFF"
"271",1992-04-14,4,1992,105,"SOU","27","Cryptophyte","Plagioselmis","Plagioselmis prolonga",3387,102626.1,"DUFF"
"272",1992-04-14,4,1992,105,"SOU","27","Cryptophyte","Teleaulax","Teleaulax amphioxeia",1267.3,220636.9,"DUFF"
"273",1992-04-14,4,1992,105,"SOU","27","Cyanobacteria","Chroococcus","Chroococcus sp.",32.5,136.5,"DUFF"
"274",1992-04-14,4,1992,105,"SOU","27","Cyanobacteria","Synechococcus","Synechococcus sp.",130,130,"DUFF"
"275",1992-04-14,4,1992,105,"SOU","27","Dinoflagellate","Akashiwo","Akashiwo sanguinea",0.4,46192.5,"DUFF"
"276",1992-04-14,4,1992,105,"SOU","27","Dinoflagellate","Alexandrium","Alexandrium tamarense",78.5,332419.3,"DUFF"
"277",1992-04-14,4,1992,105,"SOU","27","Dinoflagellate","Gyrodinium","Gyrodinium spirale",1.8,25925.4,"DUFF"
"278",1992-04-14,4,1992,105,"SOU","27","Dinoflagellate","Heterocapsa","Heterocapsa triquetra",1,1709,"DUFF"
"279",1992-04-14,4,1992,105,"SOU","27","Dinoflagellate","Oxytoxum","Oxytoxum milneri",0.4,38949,"DUFF"
"280",1992-04-14,4,1992,105,"SOU","27","Dinoflagellate","Prorocentrum","Prorocentrum cordatum",2.4,6701.8,"DUFF"
"281",1992-04-14,4,1992,105,"SOU","27","EUGLENOPHYTA","Eutreptia","Eutreptia lanowii",4,5064.6,"DUFF"
"282",1992-04-14,4,1992,105,"SOU","27","PRASINOPHYTA","Pyramimonas","Pyramimonas micron",316.4,4472.2,"DUFF"
"283",1992-04-14,4,1992,105,"SOU","27","PRASINOPHYTA","Pyramimonas","Pyramimonas spp.",32.5,1768,"DUFF"
"284",1992-04-14,4,1992,105,"SOU","27","PRASINOPHYTA","Pyramimonas","Pyramimonas spp.",0.8,1600.6,"DUFF"
"285",1992-04-14,4,1992,105,"SOU","30","Diatom","Asterionellopsis","Asterionellopsis glacialis",2,11310,"DUFF"
"286",1992-04-14,4,1992,105,"SOU","30","Diatom","Ceratoneis","Ceratoneis closterium",0.8,46.6,"DUFF"
"287",1992-04-14,4,1992,105,"SOU","30","Diatom","Chaetoceros","Chaetoceros costatus",65,3834.1,"DUFF"
"288",1992-04-14,4,1992,105,"SOU","30","Diatom","Chaetoceros","Chaetoceros debilis",7.2,10634.4,"DUFF"
"289",1992-04-14,4,1992,105,"SOU","30","Diatom","Chaetoceros","Chaetoceros didymus",1.2,852,"DUFF"
"290",1992-04-14,4,1992,105,"SOU","30","Diatom","Coscinodiscus","Coscinodiscus radiatus",8.4,2288185.2,"DUFF"
"291",1992-04-14,4,1992,105,"SOU","30","Diatom","Cyclotella","Cyclotella sp.",275.2,23859.8,"DUFF"
"292",1992-04-14,4,1992,105,"SOU","30","Diatom","Eucampia","Eucampia zodiacus",12.4,91140,"DUFF"
"293",1992-04-14,4,1992,105,"SOU","30","Diatom","Guinardia","Guinardia delicatula",6.6,28215.7,"DUFF"
"294",1992-04-14,4,1992,105,"SOU","30","Diatom","Guinardia","Guinardia striata",13.2,937691,"DUFF"
"295",1992-04-14,4,1992,105,"SOU","30","Diatom","Gyrosigma","Gyrosigma fasciola",2.8,86240,"DUFF"
"296",1992-04-14,4,1992,105,"SOU","30","Diatom","Gyrosigma","Gyrosigma obscurum",1.2,4093.2,"DUFF"
"297",1992-04-14,4,1992,105,"SOU","30","Diatom","Leptocylindrus","Leptocylindrus minimus",75,19950,"DUFF"
"298",1992-04-14,4,1992,105,"SOU","30","Diatom","Lithodesmium","Lithodesmium undulatum",5.2,65555.8,"DUFF"
"299",1992-04-14,4,1992,105,"SOU","30","Diatom","Nitzschia","Nitzschia longissima",0.4,57.9,"DUFF"
"300",1992-04-14,4,1992,105,"SOU","30","Diatom","Paralia","Paralia sulcata",3.6,1832.1,"DUFF"
"301",1992-04-14,4,1992,105,"SOU","30","Diatom","Pleurosigma","Pleurosigma aestuarii",1,4379.4,"DUFF"
"302",1992-04-14,4,1992,105,"SOU","30","Diatom","Pleurosigma","Pleurosigma elongatum",0.4,35000,"DUFF"
"303",1992-04-14,4,1992,105,"SOU","30","Diatom","Pleurosigma","Pleurosigma sp. 1",0.2,942,"DUFF"
"304",1992-04-14,4,1992,105,"SOU","30","Diatom","Proboscia","Proboscia alata",0.8,5255.2,"DUFF"
"305",1992-04-14,4,1992,105,"SOU","30","Diatom","Pseudonitzschia","Pseudo-nitzschia multiseries",2.4,2894.4,"DUFF"
"306",1992-04-14,4,1992,105,"SOU","30","Diatom","Pseudonitzschia","Pseudo-nitzschia seriata",6.4,9611.9,"DUFF"
"307",1992-04-14,4,1992,105,"SOU","30","Diatom","Rhizosolenia","Rhizosolenia setigera",75,1367929.5,"DUFF"
"308",1992-04-14,4,1992,105,"SOU","30","Diatom","Rhizosolenia","Rhizosolenia styliformis",0.8,14109.7,"DUFF"
"309",1992-04-14,4,1992,105,"SOU","30","Diatom","Skeletonema","Skeletonema costatum",1.6,3034.4,"DUFF"
"310",1992-04-14,4,1992,105,"SOU","30","Diatom","Stephanopyxis","Stephanopyxis sp.",14,1309182,"DUFF"
"311",1992-04-14,4,1992,105,"SOU","30","Diatom","Thalassiosira","Thalassiosira angulata",12.8,72564.5,"DUFF"
"312",1992-04-14,4,1992,105,"SOU","30","Diatom","Thalassiosira","Thalassiosira rotula",2,60017.2,"DUFF"
"313",1992-04-14,4,1992,105,"SOU","30","Diatom","Thalassiosira","Thalassiosira visurgis",65,733314.1,"DUFF"
"314",1992-04-14,4,1992,105,"SOU","30","Chlorophyte","Chlorella","Chlorella salina",4843,162240.5,"DUFF"
"315",1992-04-14,4,1992,105,"SOU","30","Chlorophyte","Nannochloris","Nannochloris spp.",5158.1,10704.2,"DUFF"
"316",1992-04-14,4,1992,105,"SOU","30","CHRYSOPHYCEAE","Kephyrion","Kephyrion sp.",4694.6,38495.7,"DUFF"
"317",1992-04-14,4,1992,105,"SOU","30","CILIOPHORA","Myrionecta","Myrionecta rubra",17.8,67337.4,"DUFF"
"318",1992-04-14,4,1992,105,"SOU","30","Cryptophyte","Cryptomonas","Cryptomonas sp.",32.5,6649.5,"DUFF"
"319",1992-04-14,4,1992,105,"SOU","30","Cryptophyte","Plagioselmis","Plagioselmis prolonga",3952.4,119757.7,"DUFF"
"320",1992-04-14,4,1992,105,"SOU","30","Cryptophyte","Teleaulax","Teleaulax amphioxeia",1562.6,290616,"DUFF"
"321",1992-04-14,4,1992,105,"SOU","30","Dinoflagellate","Akashiwo","Akashiwo sanguinea",0.4,46192.5,"DUFF"
"322",1992-04-14,4,1992,105,"SOU","30","Dinoflagellate","Alexandrium","Alexandrium tamarense",17.6,84925.3,"DUFF"
"323",1992-04-14,4,1992,105,"SOU","30","Dinoflagellate","Heterocapsa","Heterocapsa rotundata",50.7,7942.4,"DUFF"
"324",1992-04-14,4,1992,105,"SOU","30","Dinoflagellate","Heterocapsa","Heterocapsa triquetra",66.9,100929.9,"DUFF"
"325",1992-04-14,4,1992,105,"SOU","30","Dinoflagellate","Prorocentrum","Prorocentrum sp.",130,7618520,"DUFF"
"326",1992-04-14,4,1992,105,"SOU","30","Dinoflagellate","Protoperidinium","Protoperidinium spinulosum",4.8,13403.5,"DUFF"
"327",1992-04-14,4,1992,105,"SOU","30","EUGLENOPHYTA","Eutreptia","Eutreptia lanowii",9,8018.5,"DUFF"
"328",1992-04-14,4,1992,105,"SOU","30","PRASINOPHYTA","Pyramimonas","Pyramimonas micron",334.5,3019.6,"DUFF"
"329",1992-04-14,4,1992,105,"SOU","30","PRASINOPHYTA","Pyramimonas","Pyramimonas spp.",575.3,46858.3,"DUFF"
"330",1992-04-14,4,1992,105,"SOU","30","PRASINOPHYTA","Pyramimonas","Pyramimonas spp.",0.4,420.9,"DUFF"
"331",1992-04-14,4,1992,105,"SOU","30","PRASINOPHYTA","Pyramimonas","Pyramimonas spp.",32.5,108858.8,"DUFF"
"332",1992-04-14,4,1992,105,"SOU","30","PRASINOPHYTA","Pyramimonas","Pyramimonas spp.",0.8,3768.1,"DUFF"
"333",1992-04-14,4,1992,105,"LSB","32","Diatom","Asterionellopsis","Asterionellopsis glacialis",3.1,17530.5,"DUFF"
"334",1992-04-14,4,1992,105,"LSB","32","Diatom","Ceratoneis","Ceratoneis closterium",2.6,254.4,"DUFF"
"335",1992-04-14,4,1992,105,"LSB","32","Diatom","Chaetoceros","Chaetoceros debilis",2.5,3692.5,"DUFF"
"336",1992-04-14,4,1992,105,"LSB","32","Diatom","Chaetoceros","Chaetoceros socialis",0.8,37.5,"DUFF"
"337",1992-04-14,4,1992,105,"LSB","32","Diatom","Chaetoceros","Chaetoceros vistulae",0.8,473.8,"DUFF"
"338",1992-04-14,4,1992,105,"LSB","32","Diatom","Coscinodiscus","Coscinodiscus radiatus",17.2,4685331.6,"DUFF"
"339",1992-04-14,4,1992,105,"LSB","32","Diatom","Cyclotella","Cyclotella striata",133.8,43886,"DUFF"
"340",1992-04-14,4,1992,105,"LSB","32","Diatom","Detonula","Detonula pumila",19.7,1736702.6,"DUFF"
"341",1992-04-14,4,1992,105,"LSB","32","Diatom","Ditylum","Ditylum brightwellii",0.2,8566.6,"DUFF"
"342",1992-04-14,4,1992,105,"LSB","32","Diatom","Eucampia","Eucampia zodiacus",4.8,35280,"DUFF"
"343",1992-04-14,4,1992,105,"LSB","32","Diatom","Guinardia","Guinardia delicatula",7.8,165821,"DUFF"
"344",1992-04-14,4,1992,105,"LSB","32","Diatom","Guinardia","Guinardia striata",0.4,4681.6,"DUFF"
"345",1992-04-14,4,1992,105,"LSB","32","Diatom","Gyrosigma","Gyrosigma acuminatum",1.1,123447.6,"DUFF"
"346",1992-04-14,4,1992,105,"LSB","32","Diatom","Leptocylindrus","Leptocylindrus minimus",10,842,"DUFF"
"347",1992-04-14,4,1992,105,"LSB","32","Diatom","Nitzschia","Nitzschia longissima",0.4,1440,"DUFF"
"348",1992-04-14,4,1992,105,"LSB","32","Diatom","Paralia","Paralia sulcata",2.6,1323.2,"DUFF"
"349",1992-04-14,4,1992,105,"LSB","32","Diatom","Pleurosigma","Pleurosigma sp. 1",0.3,1413,"DUFF"
"350",1992-04-14,4,1992,105,"LSB","32","Diatom","Pseudonitzschia","Pseudo-nitzschia seriata",11.3,17456.7,"DUFF"
"351",1992-04-14,4,1992,105,"LSB","32","Diatom","Rhizosolenia","Rhizosolenia setigera",48.6,886415.4,"DUFF"
"352",1992-04-14,4,1992,105,"LSB","32","Diatom","Rhizosolenia","Rhizosolenia styliformis",12.4,218700,"DUFF"
"353",1992-04-14,4,1992,105,"LSB","32","Diatom","Stephanopyxis","Stephanopyxis sp.",4.8,74392.2,"DUFF"
"354",1992-04-14,4,1992,105,"LSB","32","Diatom","Thalassiosira","Thalassiosira angulata",12.2,69160.6,"DUFF"
"355",1992-04-14,4,1992,105,"LSB","32","Diatom","Thalassiosira","Thalassiosira visurgis",0.6,22900.6,"DUFF"
"356",1992-04-14,4,1992,105,"LSB","32","Chlorophyte","Chlorella","Chlorella salina",4487.8,150341.3,"DUFF"
"357",1992-04-14,4,1992,105,"LSB","32","Chlorophyte","Nannochloris","Nannochloris spp.",3202.4,22645.2,"DUFF"
"358",1992-04-14,4,1992,105,"LSB","32","CHRYSOPHYCEAE","Kephyrion","Kephyrion sp.",3459.8,28370.4,"DUFF"
"359",1992-04-14,4,1992,105,"LSB","32","CILIOPHORA","Myrionecta","Myrionecta rubra",12.3,521161.3,"DUFF"
"360",1992-04-14,4,1992,105,"LSB","32","Cryptophyte","Cryptomonas","Cryptomonas sp.",65,9924,"DUFF"
"361",1992-04-14,4,1992,105,"LSB","32","Cryptophyte","Plagioselmis","Plagioselmis prolonga",1471.8,44595.6,"DUFF"
"362",1992-04-14,4,1992,105,"LSB","32","Cryptophyte","Teleaulax","Teleaulax amphioxeia",734,127789.4,"DUFF"
"363",1992-04-14,4,1992,105,"LSB","32","Dinoflagellate","Akashiwo","Akashiwo sanguinea",0.7,80836.9,"DUFF"
"364",1992-04-14,4,1992,105,"LSB","32","Dinoflagellate","Alexandrium","Alexandrium tamarense",51,95058.4,"DUFF"
"365",1992-04-14,4,1992,105,"LSB","32","Dinoflagellate","Gyrodinium","Gyrodinium spirale",1.7,41220.6,"DUFF"
"366",1992-04-14,4,1992,105,"LSB","32","Dinoflagellate","Heterocapsa","Heterocapsa rotundata",1,284,"DUFF"
"367",1992-04-14,4,1992,105,"LSB","32","Dinoflagellate","Heterocapsa","Heterocapsa triquetra",18.8,32129.2,"DUFF"
"368",1992-04-14,4,1992,105,"LSB","32","Dinoflagellate","Prorocentrum","Prorocentrum cordatum",65,181506,"DUFF"
"369",1992-04-14,4,1992,105,"LSB","32","Dinoflagellate","Protoperidinium","Protoperidinium spinulosum",0.8,2456.6,"DUFF"
"370",1992-04-14,4,1992,105,"LSB","32","EUGLENOPHYTA","Eutreptia","Eutreptia lanowii",0.7,128.1,"DUFF"
"371",1992-04-14,4,1992,105,"LSB","32","PRASINOPHYTA","Pyramimonas","Pyramimonas micron",667.1,36290.3,"DUFF"
"372",1992-04-14,4,1992,105,"LSB","32","PRASINOPHYTA","Pyramimonas","Pyramimonas spp.",334.5,6877.6,"DUFF"
"373",1992-04-14,4,1992,105,"LSB","32","PRASINOPHYTA","Pyramimonas","Pyramimonas spp.",2.8,5602.2,"DUFF"
"374",1992-04-14,4,1992,105,"LSB","32","PRASINOPHYTA","Tetraselmis","Tetraselmis gracile",65,30071.5,"DUFF"
"375",1992-04-14,4,1992,105,"LSB","36","Diatom","Actinoptychus","Actinoptychus senarius",0.2,5951.5,"DUFF"
"376",1992-04-14,4,1992,105,"LSB","36","Diatom","Asterionellopsis","Asterionellopsis glacialis",3.8,21489,"DUFF"
"377",1992-04-14,4,1992,105,"LSB","36","Diatom","Chaetoceros","Chaetoceros debilis",1.2,1772.4,"DUFF"
"378",1992-04-14,4,1992,105,"LSB","36","Diatom","Chaetoceros","Chaetoceros didymus",1.4,994,"DUFF"
"379",1992-04-14,4,1992,105,"LSB","36","Diatom","Chaetoceros","Chaetoceros vistulae",1.2,25.3,"DUFF"
"380",1992-04-14,4,1992,105,"LSB","36","Diatom","Coscinodiscus","Coscinodiscus radiatus",6,1634418,"DUFF"
"381",1992-04-14,4,1992,105,"LSB","36","Diatom","Cyclotella","Cyclotella choctawhatcheeana",32.5,17867.3,"DUFF"
"382",1992-04-14,4,1992,105,"LSB","36","Diatom","Detonula","Detonula pumila",6.4,598483.2,"DUFF"
"383",1992-04-14,4,1992,105,"LSB","36","Diatom","Guinardia","Guinardia delicatula",1.5,9809.5,"DUFF"
"384",1992-04-14,4,1992,105,"LSB","36","Diatom","Gyrosigma","Gyrosigma fasciola",0.2,6968,"DUFF"
"385",1992-04-14,4,1992,105,"LSB","36","Diatom","Navicula","Navicula spp.",99.4,4025.3,"DUFF"
"386",1992-04-14,4,1992,105,"LSB","36","Diatom","Nitzschia","Nitzschia pusilla",66.9,13509.8,"DUFF"
"387",1992-04-14,4,1992,105,"LSB","36","Diatom","Nitzschia","Nitzschia spp.",0.2,6689.3,"DUFF"
"388",1992-04-14,4,1992,105,"LSB","36","Diatom","Paralia","Paralia sulcata",3.2,1628.5,"DUFF"
"389",1992-04-14,4,1992,105,"LSB","36","Diatom","Pleurosigma","Pleurosigma sp. 1",1.3,6123.2,"DUFF"
"390",1992-04-14,4,1992,105,"LSB","36","Diatom","Psammodictyon","Psammodictyon panduriforme",0.2,456.6,"DUFF"
"391",1992-04-14,4,1992,105,"LSB","36","Diatom","Pseudonitzschia","Pseudo-nitzschia seriata",2,3562.7,"DUFF"
"392",1992-04-14,4,1992,105,"LSB","36","Diatom","Rhizosolenia","Rhizosolenia setigera",8.9,162327.1,"DUFF"
"393",1992-04-14,4,1992,105,"LSB","36","Diatom","Rhizosolenia","Rhizosolenia styliformis",2.3,40565.3,"DUFF"
"394",1992-04-14,4,1992,105,"LSB","36","Diatom","Skeletonema","Skeletonema costatum",0.8,271.2,"DUFF"
"395",1992-04-14,4,1992,105,"LSB","36","Diatom","Stephanodiscus","Stephanodiscus sp.",869.7,18437.7,"DUFF"
"396",1992-04-14,4,1992,105,"LSB","36","Diatom","Synedra","Synedra sp.",0.2,4960,"DUFF"
"397",1992-04-14,4,1992,105,"LSB","36","Diatom","Thalassiosira","Thalassiosira angulata",0.4,7369.9,"DUFF"
"398",1992-04-14,4,1992,105,"LSB","36","Chlorophyte","Chlorella","Chlorella salina",8945.2,299664.2,"DUFF"
"399",1992-04-14,4,1992,105,"LSB","36","Chlorophyte","Choricystis","Choricystis sp.",65,153.2,"DUFF"
"400",1992-04-14,4,1992,105,"LSB","36","Chlorophyte","Kirchneriella","Kirchneriella lunaris",66.9,280.3,"DUFF"
"401",1992-04-14,4,1992,105,"LSB","36","Chlorophyte","Nannochloris","Nannochloris spp.",4188.1,17590,"DUFF"
"402",1992-04-14,4,1992,105,"LSB","36","CHRYSOPHYCEAE","Kephyrion","Kephyrion sp.",2145,17589,"DUFF"
"403",1992-04-14,4,1992,105,"LSB","36","CILIOPHORA","Myrionecta","Myrionecta rubra",0.8,3026.4,"DUFF"
"404",1992-04-14,4,1992,105,"LSB","36","Cryptophyte","Plagioselmis","Plagioselmis prolonga",5059.1,153290.8,"DUFF"
"405",1992-04-14,4,1992,105,"LSB","36","Cryptophyte","Teleaulax","Teleaulax amphioxeia",1445,251574.5,"DUFF"
"406",1992-04-14,4,1992,105,"LSB","36","Dinoflagellate","Heterocapsa","Heterocapsa triquetra",34.9,59644.1,"DUFF"
"407",1992-04-14,4,1992,105,"LSB","36","EUGLENOPHYTA","Eutreptia","Eutreptia lanowii",0.8,36.6,"DUFF"
"408",1992-04-14,4,1992,105,"LSB","36","PRASINOPHYTA","Pyramimonas","Pyramimonas micron",3958.5,132609.8,"DUFF"
"409",1992-04-14,4,1992,105,"LSB","36","PRASINOPHYTA","Pyramimonas","Pyramimonas spp.",256.1,13931.9,"DUFF"
"410",1992-04-14,4,1992,105,"LSB","36","PRASINOPHYTA","Pyramimonas","Pyramimonas spp.",0.7,736.7,"DUFF"
"411",1992-05-01,5,1992,122,"SOU","30","Diatom","Asterionellopsis","Asterionellopsis glacialis",0.2,1131,"DUFF"
"412",1992-05-01,5,1992,122,"SOU","30","Diatom","Ceratoneis","Ceratoneis closterium",0.8,46.7,"DUFF"
"413",1992-05-01,5,1992,122,"SOU","30","Diatom","Coscinodiscus","Coscinodiscus radiatus",0.4,108961,"DUFF"
"414",1992-05-01,5,1992,122,"SOU","30","Diatom","Cyclotella","Cyclotella sp.",265.7,23036.5,"DUFF"
"415",1992-05-01,5,1992,122,"SOU","30","Diatom","Guinardia","Guinardia delicatula",0.4,1710,"DUFF"
"416",1992-05-01,5,1992,122,"SOU","30","Diatom","Gyrosigma","Gyrosigma acuminatum",1.6,49280,"DUFF"
"417",1992-05-01,5,1992,122,"SOU","30","Diatom","Gyrosigma","Gyrosigma balticum",0.2,672,"DUFF"
"418",1992-05-01,5,1992,122,"SOU","30","Diatom","Gyrosigma","Gyrosigma obscurum",0.8,16224,"DUFF"
"419",1992-05-01,5,1992,122,"SOU","30","Diatom","Leptocylindrus","Leptocylindrus minimus",334.3,28148,"DUFF"
"420",1992-05-01,5,1992,122,"SOU","30","Diatom","Nitzschia","Nitzschia longissima",1.5,217.2,"DUFF"
"421",1992-05-01,5,1992,122,"SOU","30","Diatom","Paralia","Paralia sulcata",4,2035.6,"DUFF"
"422",1992-05-01,5,1992,122,"SOU","30","Diatom","Pleurosigma","Pleurosigma aestuarii",1.2,7192.4,"DUFF"
"423",1992-05-01,5,1992,122,"SOU","30","Diatom","Pleurosigma","Pleurosigma sp. 1",0.2,942,"DUFF"
"424",1992-05-01,5,1992,122,"SOU","30","Diatom","Pseudonitzschia","Pseudo-nitzschia seriata",1.2,1243,"DUFF"
"425",1992-05-01,5,1992,122,"SOU","30","Diatom","Rhizosolenia","Rhizosolenia setigera",2.1,38301.9,"DUFF"
"426",1992-05-01,5,1992,122,"SOU","30","Diatom","Rhizosolenia","Rhizosolenia styliformis",0.2,3527.4,"DUFF"
"427",1992-05-01,5,1992,122,"SOU","30","Diatom","Skeletonema","Skeletonema costatum",3.2,1084.8,"DUFF"
"428",1992-05-01,5,1992,122,"SOU","30","Diatom","Thalassiosira","Thalassiosira angulata",0.2,1133.8,"DUFF"
